ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
4.76,9.07,-1.31,-0.16,-0.8,-0.3,376907,5
4.72,9.04,-1.31,-0.18,-0.8,-0.29,376908,5
4.68,9,-1.3,-0.19,-0.8,-0.28,376909,5
4.49,8.77,-1.18,-0.25,-0.76,-0.24,376910,27
4.31,8.49,-0.85,-0.31,-0.66,-0.2,376911,30
4.29,8.45,-0.79,-0.31,-0.63,-0.2,376912,5
4.26,8.41,-0.73,-0.32,-0.6,-0.19,376913,5
4.24,8.36,-0.67,-0.33,-0.57,-0.18,376914,5
4.22,8.32,-0.61,-0.34,-0.54,-0.18,376915,5
4.02,8.05,0.2,-0.13,0.12,-0.18,376916,85
4.02,8.09,0.22,-0.09,0.15,-0.19,376917,5
4.02,8.12,0.23,-0.05,0.18,-0.19,376918,5
4.02,8.15,0.24,-0.01,0.21,-0.19,376919,5
4.02,8.19,0.24,0.03,0.23,-0.19,376920,5
4.02,8.23,0.24,0.07,0.25,-0.18,376921,5
4.03,8.27,0.25,0.11,0.27,-0.18,376922,5
4.04,8.32,0.26,0.14,0.29,-0.17,376923,5
4.05,8.36,0.26,0.18,0.31,-0.16,376924,5
4.07,8.41,0.27,0.21,0.33,-0.15,376925,5
4.08,8.46,0.27,0.24,0.35,-0.14,376926,5
4.1,8.51,0.27,0.27,0.37,-0.12,376927,5
4.12,8.55,0.27,0.3,0.38,-0.11,376928,5
4.14,8.6,0.27,0.32,0.4,-0.09,376929,5
4.17,8.65,0.27,0.35,0.41,-0.07,376930,5
4.19,8.69,0.27,0.37,0.43,-0.05,376931,5
4.22,8.74,0.27,0.38,0.45,-0.02,376932,5
4.25,8.79,0.27,0.4,0.46,0,376933,5
4.29,8.83,0.27,0.41,0.48,0.02,376934,5
4.33,8.87,0.26,0.42,0.49,0.06,376935,6
4.37,8.9,0.26,0.43,0.5,0.08,376936,5
4.41,8.94,0.25,0.44,0.52,0.11,376937,5
4.45,8.97,0.26,0.44,0.53,0.13,376938,5
4.48,9,0.25,0.45,0.54,0.16,376939,5
4.52,9.04,0.24,0.45,0.55,0.19,376940,5
4.56,9.08,0.24,0.45,0.56,0.21,376941,5
4.6,9.1,0.24,0.45,0.57,0.23,376942,5
4.63,9.13,0.24,0.45,0.57,0.25,376943,5
4.67,9.15,0.23,0.45,0.58,0.27,376944,5
4.71,9.17,0.23,0.46,0.58,0.29,376945,5
4.74,9.2,0.23,0.46,0.58,0.3,376946,5
4.78,9.22,0.22,0.46,0.58,0.31,376947,5
4.81,9.24,0.22,0.47,0.57,0.31,376948,5
4.84,9.27,0.21,0.47,0.56,0.32,376949,5
4.87,9.29,0.19,0.48,0.56,0.32,376950,5
4.9,9.31,0.17,0.49,0.54,0.31,376951,5
4.94,9.35,0.15,0.5,0.53,0.31,376952,6
4.98,9.38,0.11,0.5,0.51,0.29,376953,6
5,9.4,0.07,0.51,0.49,0.28,376954,5
5.02,9.44,0.01,0.52,0.47,0.27,376955,6
5.04,9.47,-0.04,0.52,0.45,0.25,376956,5
5.04,9.51,-0.1,0.52,0.44,0.24,376957,5
5.05,9.54,-0.17,0.52,0.42,0.22,376958,5
5.05,9.57,-0.24,0.52,0.39,0.2,376959,5
5.06,9.6,-0.32,0.51,0.37,0.19,376960,5
5.05,9.63,-0.4,0.5,0.35,0.17,376961,5
5.05,9.67,-0.49,0.49,0.32,0.15,376962,5
5.05,9.7,-0.58,0.47,0.3,0.13,376963,5
5.03,9.73,-0.68,0.45,0.27,0.11,376964,5
5.02,9.75,-0.79,0.43,0.25,0.09,376965,5
5.01,9.78,-0.91,0.4,0.21,0.07,376966,6
5,9.8,-1.03,0.37,0.18,0.05,376967,5
4.98,9.82,-1.14,0.34,0.15,0.03,376968,5
