ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
4.96,8.84,2.47,-0.3,0.04,-0.05,338554,6
5,8.81,2.48,-0.25,0.07,-0.05,338555,5
5.02,8.78,2.48,-0.2,0.09,-0.05,338556,5
5.05,8.76,2.47,-0.16,0.12,-0.04,338557,5
5.09,8.72,2.47,-0.11,0.15,-0.02,338558,6
5.12,8.7,2.46,-0.07,0.18,-0.01,338559,6
5.16,8.66,2.46,-0.04,0.22,0,338560,5
5.2,8.61,2.43,0,0.26,0.02,338561,6
5.23,8.57,2.4,0.02,0.29,0.03,338562,5
5.27,8.52,2.38,0.04,0.33,0.05,338563,5
5.32,8.48,2.35,0.06,0.36,0.07,338564,5
5.36,8.43,2.33,0.08,0.4,0.08,338565,5
5.41,8.39,2.31,0.09,0.44,0.1,338566,5
5.46,8.34,2.27,0.1,0.47,0.11,338567,5
5.51,8.3,2.25,0.11,0.51,0.13,338568,5
5.56,8.26,2.21,0.11,0.55,0.15,338569,5
5.61,8.22,2.18,0.12,0.58,0.16,338570,5
5.66,8.18,2.16,0.13,0.62,0.18,338571,5
5.71,8.13,2.13,0.13,0.65,0.19,338572,5
5.75,8.09,2.09,0.14,0.68,0.2,338573,5
5.79,8.05,2.06,0.15,0.71,0.22,338574,5
5.81,8.01,2.02,0.16,0.74,0.22,338575,5
5.83,7.98,1.98,0.17,0.76,0.23,338576,5
5.85,7.95,1.93,0.19,0.79,0.24,338577,5
5.86,7.92,1.88,0.21,0.8,0.24,338578,5
5.86,7.89,1.84,0.23,0.82,0.24,338579,5
5.85,7.86,1.79,0.25,0.83,0.24,338580,5
5.83,7.85,1.75,0.27,0.83,0.23,338581,5
5.8,7.83,1.71,0.3,0.83,0.21,338582,5
5.77,7.81,1.66,0.33,0.83,0.2,338583,5
5.72,7.79,1.62,0.36,0.82,0.17,338584,5
5.67,7.78,1.57,0.39,0.81,0.15,338585,5
5.62,7.77,1.51,0.43,0.79,0.12,338586,5
5.56,7.77,1.47,0.46,0.78,0.09,338587,5
5.47,7.77,1.4,0.5,0.75,0.05,338588,6
5.38,7.78,1.35,0.53,0.72,0.02,338589,5
5.3,7.8,1.29,0.55,0.69,-0.01,338590,5
5.23,7.84,1.24,0.57,0.65,-0.04,338591,5
5.15,7.87,1.19,0.58,0.62,-0.07,338592,5
5.06,7.9,1.13,0.59,0.58,-0.1,338593,5
4.98,7.93,1.09,0.6,0.54,-0.13,338594,5
4.9,7.98,1.04,0.6,0.5,-0.15,338595,5
4.83,8.02,1,0.6,0.46,-0.18,338596,5
4.76,8.06,0.96,0.59,0.42,-0.2,338597,5
4.67,8.1,0.92,0.58,0.39,-0.21,338598,5
4.59,8.14,0.89,0.56,0.35,-0.23,338599,5
4.52,8.18,0.87,0.55,0.31,-0.24,338600,5
4.45,8.22,0.85,0.53,0.27,-0.26,338601,5
4.37,8.27,0.84,0.51,0.24,-0.27,338602,5
4.28,8.3,0.82,0.5,0.2,-0.28,338603,5
4.19,8.34,0.81,0.48,0.17,-0.29,338604,5
4.09,8.37,0.81,0.46,0.13,-0.3,338605,5
4,8.41,0.8,0.44,0.09,-0.3,338606,5
3.91,8.44,0.81,0.42,0.06,-0.3,338607,5
3.82,8.47,0.82,0.4,0.02,-0.29,338608,5
3.74,8.5,0.84,0.37,-0.02,-0.28,338609,5
3.66,8.53,0.87,0.34,-0.05,-0.27,338610,5
3.59,8.55,0.89,0.31,-0.08,-0.26,338611,5
3.52,8.56,0.93,0.28,-0.11,-0.24,338612,5
3.45,8.57,0.97,0.25,-0.14,-0.22,338613,5
3.39,8.57,1.02,0.22,-0.16,-0.19,338614,5
3.34,8.57,1.07,0.19,-0.18,-0.16,338615,5
3.3,8.57,1.12,0.16,-0.2,-0.13,338616,5
3.27,8.57,1.16,0.14,-0.21,-0.1,338617,5
3.24,8.57,1.19,0.11,-0.22,-0.07,338618,5
3.21,8.57,1.21,0.09,-0.23,-0.03,338619,5
3.17,8.57,1.24,0.06,-0.24,0,338620,5
3.14,8.57,1.26,0.05,-0.24,0.03,338621,5
3.11,8.56,1.27,0.03,-0.25,0.06,338622,5
3.09,8.56,1.28,0.02,-0.26,0.09,338623,5
3.07,8.57,1.29,0.01,-0.27,0.12,338624,5
3.06,8.58,1.29,0.01,-0.29,0.15,338625,5
3.07,8.59,1.3,0,-0.3,0.17,338626,5
3.09,8.6,1.31,0,-0.32,0.19,338627,5
3.11,8.63,1.32,0.01,-0.33,0.21,338628,5
3.15,8.66,1.31,0.01,-0.34,0.23,338629,5
3.18,8.69,1.31,0.01,-0.36,0.25,338630,5
3.23,8.72,1.31,0.02,-0.37,0.26,338631,5
3.29,8.76,1.31,0.02,-0.38,0.28,338632,5
3.37,8.82,1.33,0.03,-0.4,0.29,338633,5
3.41,8.83,1.29,0.02,-0.39,0.28,338634,5
3.45,8.77,1.23,0.01,-0.41,0.3,338635,5
3.57,8.78,1.21,0,-0.43,0.35,338636,5
3.73,8.86,1.22,-0.02,-0.43,0.38,338637,5
3.9,8.97,1.21,-0.05,-0.43,0.41,338638,5
4.05,9.04,1.19,-0.08,-0.42,0.43,338639,5
4.23,9.07,1.18,-0.13,-0.4,0.46,338640,6
4.36,9.06,1.16,-0.15,-0.38,0.49,338641,5
4.49,9.05,1.13,-0.17,-0.36,0.5,338642,5
4.62,9.05,1.12,-0.18,-0.35,0.52,338643,5
4.76,9.06,1.1,-0.18,-0.34,0.53,338644,5
4.91,9.07,1.08,-0.17,-0.32,0.53,338645,5
5.08,9.08,1.07,-0.15,-0.3,0.52,338646,6
5.21,9.09,1.05,-0.12,-0.29,0.51,338647,5
5.38,9.12,1.02,-0.09,-0.27,0.49,338648,6
5.54,9.15,1,-0.06,-0.26,0.46,338649,6
5.67,9.17,0.97,-0.03,-0.24,0.43,338650,5
5.79,9.19,0.95,0,-0.23,0.4,338651,5
5.9,9.2,0.91,0.03,-0.23,0.37,338652,5
6.01,9.21,0.89,0.06,-0.22,0.34,338653,5
6.12,9.22,0.85,0.09,-0.22,0.3,338654,5
6.22,9.23,0.82,0.12,-0.21,0.26,338655,5
6.33,9.25,0.78,0.15,-0.21,0.21,338656,5
6.42,9.26,0.74,0.18,-0.21,0.17,338657,5
6.52,9.28,0.7,0.21,-0.21,0.13,338658,5
6.61,9.3,0.66,0.24,-0.21,0.08,338659,5
6.69,9.32,0.61,0.26,-0.2,0.04,338660,5
6.77,9.34,0.56,0.27,-0.2,0,338661,5
6.84,9.36,0.51,0.28,-0.2,-0.04,338662,5
6.9,9.38,0.46,0.29,-0.19,-0.08,338663,5
6.96,9.39,0.42,0.29,-0.18,-0.12,338664,5
7,9.4,0.36,0.28,-0.18,-0.15,338665,5
7.03,9.41,0.31,0.27,-0.17,-0.18,338666,5
7.07,9.42,0.26,0.26,-0.16,-0.21,338667,5
7.09,9.41,0.22,0.24,-0.15,-0.24,338668,5
7.1,9.41,0.17,0.21,-0.15,-0.27,338669,5
7.1,9.39,0.12,0.19,-0.14,-0.3,338670,5
7.09,9.38,0.09,0.16,-0.14,-0.33,338671,5
7.07,9.37,0.06,0.14,-0.14,-0.36,338672,5
7.05,9.35,0.03,0.11,-0.13,-0.38,338673,5
7.03,9.33,0,0.08,-0.13,-0.41,338674,5
7,9.31,-0.01,0.05,-0.13,-0.44,338675,5
3.22,7.49,2.09,-0.12,0.42,-0.26,338676,203
3.13,7.49,2.11,-0.07,0.42,-0.23,338677,5
3.04,7.49,2.12,-0.02,0.42,-0.19,338678,5
2.96,7.5,2.13,0.03,0.42,-0.15,338679,5
2.89,7.51,2.14,0.07,0.41,-0.12,338680,5
2.81,7.51,2.14,0.13,0.4,-0.07,338681,6
2.75,7.53,2.14,0.18,0.38,-0.03,338682,5
2.71,7.57,2.15,0.22,0.36,0.01,338683,5
2.67,7.61,2.16,0.25,0.35,0.05,338684,5
2.64,7.66,2.17,0.29,0.33,0.09,338685,5
2.61,7.7,2.17,0.32,0.31,0.13,338686,5
2.59,7.76,2.18,0.35,0.28,0.18,338687,6
2.57,7.81,2.18,0.37,0.26,0.23,338688,5
2.55,7.88,2.17,0.39,0.23,0.27,338689,5
2.53,7.94,2.15,0.41,0.2,0.32,338690,5
2.51,8.01,2.14,0.43,0.17,0.37,338691,5
2.51,8.08,2.12,0.45,0.13,0.42,338692,5
2.51,8.18,2.1,0.47,0.08,0.47,338693,6
2.48,8.26,2.05,0.48,0.04,0.51,338694,5
2.49,8.28,2.03,0.48,-0.01,0.56,338695,5
2.58,8.32,2.01,0.49,-0.06,0.6,338696,5
2.62,8.4,1.97,0.5,-0.11,0.63,338697,5
2.68,8.54,1.92,0.5,-0.15,0.67,338698,5
2.78,8.69,1.91,0.48,-0.19,0.72,338699,5
2.92,8.83,1.91,0.45,-0.23,0.75,338700,5
3.01,8.88,1.88,0.44,-0.25,0.76,338701,5
3.05,8.89,1.83,0.43,-0.28,0.77,338702,5
3.11,8.91,1.78,0.43,-0.32,0.8,338703,5
3.22,8.98,1.75,0.44,-0.36,0.81,338704,5
3.35,9.06,1.73,0.45,-0.39,0.81,338705,5
3.46,9.13,1.7,0.47,-0.42,0.8,338706,5
3.56,9.18,1.65,0.49,-0.45,0.79,338707,5
3.67,9.25,1.61,0.5,-0.48,0.78,338708,5
3.8,9.32,1.58,0.51,-0.51,0.77,338709,5
3.92,9.39,1.53,0.51,-0.53,0.76,338710,5
4.04,9.44,1.49,0.51,-0.55,0.74,338711,5
4.16,9.46,1.44,0.51,-0.56,0.71,338712,5
4.29,9.48,1.38,0.5,-0.58,0.68,338713,6
4.39,9.49,1.33,0.49,-0.59,0.66,338714,5
4.53,9.5,1.26,0.48,-0.6,0.63,338715,6
4.65,9.52,1.2,0.46,-0.61,0.61,338716,5
4.78,9.52,1.15,0.43,-0.61,0.58,338717,5
4.92,9.52,1.09,0.4,-0.61,0.56,338718,5
5.04,9.52,1.03,0.37,-0.61,0.53,338719,5
5.17,9.52,0.97,0.34,-0.61,0.51,338720,5
5.3,9.52,0.9,0.3,-0.6,0.49,338721,5
5.42,9.52,0.83,0.27,-0.59,0.46,338722,5
5.54,9.5,0.76,0.23,-0.58,0.43,338723,5
5.66,9.49,0.69,0.2,-0.57,0.41,338724,5
5.79,9.46,0.61,0.16,-0.55,0.37,338725,6
5.89,9.43,0.54,0.13,-0.54,0.34,338726,5
6,9.4,0.47,0.11,-0.53,0.3,338727,5
6.09,9.36,0.4,0.09,-0.52,0.26,338728,5
6.17,9.32,0.34,0.08,-0.51,0.22,338729,5
6.25,9.28,0.28,0.07,-0.5,0.18,338730,5
6.32,9.23,0.22,0.06,-0.49,0.13,338731,5
6.39,9.19,0.15,0.05,-0.48,0.08,338732,5
6.45,9.15,0.08,0.04,-0.47,0.03,338733,5
6.51,9.11,0.02,0.04,-0.47,-0.02,338734,5
6.59,9.06,-0.06,0.03,-0.46,-0.08,338735,6
6.64,9.02,-0.13,0.02,-0.45,-0.13,338736,5
6.69,8.98,-0.2,0.01,-0.44,-0.18,338737,5
6.74,8.94,-0.27,-0.01,-0.43,-0.23,338738,5
6.79,8.9,-0.34,-0.03,-0.42,-0.28,338739,6
6.84,8.85,-0.4,-0.05,-0.4,-0.32,338740,5
6.88,8.82,-0.45,-0.07,-0.39,-0.36,338741,5
6.91,8.78,-0.5,-0.09,-0.37,-0.39,338742,5
6.93,8.74,-0.55,-0.11,-0.34,-0.42,338743,5
6.94,8.7,-0.59,-0.14,-0.32,-0.45,338744,5
6.95,8.66,-0.63,-0.16,-0.29,-0.47,338745,5
6.94,8.63,-0.66,-0.18,-0.27,-0.49,338746,5
6.92,8.59,-0.69,-0.2,-0.24,-0.51,338747,5
6.9,8.55,-0.71,-0.23,-0.21,-0.53,338748,5
6.87,8.53,-0.73,-0.26,-0.18,-0.55,338749,5
6.84,8.49,-0.74,-0.29,-0.14,-0.56,338750,5
6.79,8.46,-0.74,-0.33,-0.11,-0.57,338751,5
6.74,8.43,-0.73,-0.36,-0.07,-0.57,338752,5
6.67,8.39,-0.73,-0.41,-0.02,-0.57,338753,6
