ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
3.88,8.84,-1.94,0.23,0.73,-0.06,180965,5
3.8,8.85,-1.97,0.23,0.71,-0.06,180966,5
3.73,8.87,-1.98,0.23,0.69,-0.06,180967,5
3.66,8.9,-1.99,0.23,0.66,-0.06,180968,5
3.59,8.92,-2.01,0.22,0.63,-0.07,180969,5
3.52,8.94,-2.02,0.22,0.59,-0.07,180970,5
3.45,8.95,-2.04,0.22,0.55,-0.08,180971,5
3.39,8.96,-2.06,0.22,0.51,-0.08,180972,5
3.33,8.98,-2.08,0.21,0.46,-0.09,180973,5
3.25,8.98,-2.09,0.21,0.41,-0.1,180974,5
3.19,8.99,-2.11,0.2,0.35,-0.11,180975,5
3.14,8.99,-2.12,0.2,0.3,-0.11,180976,5
3.08,8.98,-2.13,0.2,0.24,-0.12,180977,5
3.02,8.98,-2.13,0.2,0.18,-0.13,180978,5
2.96,8.98,-2.12,0.19,0.12,-0.13,180979,5
2.91,8.98,-2.11,0.19,0.07,-0.13,180980,5
2.86,8.97,-2.1,0.18,0.02,-0.13,180981,5
2.81,8.95,-2.08,0.17,-0.03,-0.13,180982,5
2.76,8.93,-2.06,0.17,-0.08,-0.13,180983,5
2.71,8.92,-2.05,0.16,-0.12,-0.13,180984,5
2.67,8.9,-2.02,0.15,-0.15,-0.12,180985,5
2.62,8.89,-1.99,0.13,-0.18,-0.11,180986,5
2.57,8.86,-1.97,0.12,-0.21,-0.1,180987,5
2.52,8.83,-1.94,0.11,-0.23,-0.09,180988,5
2.48,8.81,-1.91,0.09,-0.24,-0.07,180989,5
2.43,8.77,-1.88,0.08,-0.25,-0.05,180990,5
2.4,8.74,-1.85,0.06,-0.25,-0.03,180991,5
2.37,8.7,-1.83,0.05,-0.25,-0.01,180992,5
2.33,8.66,-1.8,0.03,-0.24,0.01,180993,5
2.29,8.63,-1.77,0.01,-0.23,0.04,180994,5
2.26,8.59,-1.75,0,-0.22,0.06,180995,5
2.23,8.54,-1.73,-0.01,-0.2,0.09,180996,5
2.19,8.5,-1.71,-0.02,-0.19,0.11,180997,5
2.16,8.46,-1.69,-0.03,-0.17,0.14,180998,5
2.13,8.42,-1.67,-0.03,-0.15,0.16,180999,5
2.12,8.4,-1.64,-0.02,-0.13,0.19,181000,5
2.11,8.37,-1.61,-0.02,-0.11,0.21,181001,5
2.12,8.36,-1.58,-0.01,-0.09,0.24,181002,5
2.13,8.35,-1.55,0.01,-0.07,0.26,181003,5
2.14,8.35,-1.5,0.03,-0.05,0.28,181004,5
2.16,8.37,-1.46,0.05,-0.04,0.3,181005,5
2.18,8.39,-1.43,0.08,-0.02,0.32,181006,5
2.22,8.41,-1.41,0.12,0,0.33,181007,5
2.25,8.44,-1.37,0.16,0.02,0.34,181008,5
2.28,8.48,-1.35,0.2,0.04,0.35,181009,5
2.32,8.53,-1.33,0.25,0.06,0.35,181010,5
2.37,8.58,-1.32,0.29,0.07,0.36,181011,5
2.41,8.65,-1.31,0.34,0.09,0.36,181012,5
2.48,8.73,-1.31,0.39,0.1,0.36,181013,5
2.54,8.8,-1.31,0.43,0.12,0.36,181014,5
2.6,8.88,-1.32,0.47,0.13,0.35,181015,5
2.67,8.96,-1.35,0.5,0.15,0.35,181016,5
2.75,9.05,-1.38,0.53,0.16,0.34,181017,5
2.83,9.12,-1.41,0.55,0.17,0.33,181018,5
2.92,9.21,-1.45,0.57,0.19,0.33,181019,5
3.02,9.29,-1.5,0.58,0.2,0.32,181020,5
3.11,9.38,-1.55,0.59,0.22,0.31,181021,5
3.21,9.46,-1.62,0.59,0.23,0.31,181022,5
3.31,9.54,-1.69,0.58,0.24,0.3,181023,5
3.41,9.62,-1.76,0.58,0.26,0.29,181024,5
3.51,9.68,-1.84,0.57,0.27,0.27,181025,5
3.61,9.75,-1.92,0.56,0.28,0.26,181026,5
3.71,9.79,-2.01,0.55,0.28,0.25,181027,5
3.81,9.84,-2.11,0.53,0.29,0.23,181028,5
3.91,9.89,-2.22,0.52,0.29,0.21,181029,5
4,9.93,-2.33,0.51,0.29,0.2,181030,5
4.08,9.97,-2.45,0.49,0.28,0.18,181031,5
4.17,9.99,-2.57,0.48,0.27,0.16,181032,5
4.25,10.01,-2.7,0.46,0.26,0.14,181033,5
4.32,10.02,-2.83,0.45,0.25,0.11,181034,5
4.4,10.03,-2.97,0.43,0.23,0.09,181035,5
4.47,10.04,-3.1,0.41,0.21,0.07,181036,5
4.53,10.04,-3.23,0.39,0.19,0.05,181037,5
4.6,10.04,-3.36,0.37,0.17,0.03,181038,5
4.67,10.04,-3.48,0.35,0.14,0.01,181039,5
4.75,10.03,-3.61,0.32,0.11,-0.02,181040,6
4.82,10.02,-3.73,0.29,0.08,-0.04,181041,5
4.89,10.01,-3.85,0.25,0.05,-0.06,181042,6
4.95,9.99,-3.94,0.22,0.03,-0.07,181043,5
5.02,9.98,-4.03,0.17,0,-0.09,181044,6
5.08,9.98,-4.09,0.13,-0.03,-0.1,181045,5
5.14,9.96,-4.15,0.08,-0.06,-0.12,181046,6
5.19,9.95,-4.19,0.04,-0.08,-0.13,181047,5
5.23,9.93,-4.21,0,-0.1,-0.14,181048,5
5.26,9.91,-4.22,-0.05,-0.13,-0.15,181049,5
5.29,9.9,-4.21,-0.09,-0.15,-0.17,181050,5
5.32,9.89,-4.19,-0.12,-0.18,-0.18,181051,5
5.32,9.87,-4.17,-0.16,-0.2,-0.2,181052,5
5.33,9.85,-4.13,-0.19,-0.23,-0.21,181053,5
5.33,9.83,-4.09,-0.22,-0.26,-0.23,181054,5
5.31,9.79,-4.05,-0.25,-0.28,-0.25,181055,5
5.29,9.76,-4,-0.27,-0.31,-0.27,181056,5
5.25,9.72,-3.94,-0.29,-0.34,-0.29,181057,5
5.21,9.67,-3.89,-0.31,-0.37,-0.3,181058,5
5.16,9.6,-3.83,-0.33,-0.4,-0.32,181059,5
5.1,9.53,-3.77,-0.35,-0.43,-0.34,181060,5
5.03,9.45,-3.71,-0.37,-0.45,-0.35,181061,5
4.95,9.36,-3.65,-0.4,-0.47,-0.37,181062,5
4.86,9.26,-3.58,-0.42,-0.49,-0.37,181063,5
4.76,9.16,-3.53,-0.46,-0.5,-0.38,181064,5
4.66,9.05,-3.48,-0.5,-0.5,-0.37,181065,5
4.54,8.94,-3.43,-0.54,-0.5,-0.36,181066,5
4.42,8.83,-3.37,-0.59,-0.5,-0.35,181067,5
4.3,8.73,-3.3,-0.65,-0.5,-0.34,181068,5
4.17,8.63,-3.24,-0.71,-0.49,-0.32,181069,5
4.05,8.53,-3.19,-0.77,-0.48,-0.31,181070,5
3.92,8.43,-3.13,-0.83,-0.47,-0.29,181071,5
3.78,8.31,-3.06,-0.89,-0.46,-0.28,181072,5
3.65,8.2,-3,-0.95,-0.45,-0.26,181073,5
3.53,8.1,-2.94,-1,-0.45,-0.25,181074,5
3.4,8,-2.87,-1.04,-0.44,-0.24,181075,5
3.27,7.9,-2.81,-1.07,-0.44,-0.22,181076,5
2.36,6.89,-1.56,-0.81,-0.53,-0.09,181077,63
2.34,6.85,-1.41,-0.74,-0.52,-0.08,181078,5
2.32,6.81,-1.26,-0.67,-0.51,-0.06,181079,5
2.29,6.78,-1.12,-0.59,-0.5,-0.04,181080,5
2.28,6.76,-0.99,-0.52,-0.47,-0.01,181081,5
3.16,8.47,-0.34,0.53,0.68,0.63,181082,115
3.23,8.6,-0.35,0.53,0.72,0.65,181083,5
3.31,8.74,-0.36,0.54,0.75,0.65,181084,5
3.38,8.88,-0.38,0.54,0.77,0.66,181085,5
