ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
0.73,-10.21,1.94,-0.68,0.25,-0.31,222285,4
0.75,-10.18,1.89,-0.7,0.27,-0.3,222286,4
0.76,-10.12,1.86,-0.73,0.28,-0.28,222287,5
0.78,-10.07,1.84,-0.75,0.29,-0.27,222288,4
0.8,-10.02,1.78,-0.78,0.3,-0.26,222289,5
0.83,-9.98,1.72,-0.8,0.31,-0.24,222290,4
0.85,-9.94,1.68,-0.82,0.32,-0.23,222291,4
0.86,-9.9,1.6,-0.85,0.33,-0.21,222292,5
0.86,-9.85,1.52,-0.88,0.34,-0.19,222293,5
0.87,-9.79,1.42,-0.91,0.34,-0.17,222294,6
0.87,-9.69,1.33,-0.94,0.35,-0.15,222295,7
0.88,-9.64,1.24,-0.96,0.35,-0.13,222296,5
0.88,-9.59,1.15,-0.98,0.36,-0.12,222297,5
0.88,-9.5,1.02,-1.02,0.36,-0.1,222298,8
0.88,-9.41,0.92,-1.04,0.36,-0.09,222299,6
0.88,-9.35,0.85,-1.05,0.36,-0.08,222300,5
0.87,-9.3,0.76,-1.06,0.36,-0.07,222301,5
0.87,-9.26,0.68,-1.07,0.35,-0.07,222302,4
0.87,-9.19,0.55,-1.08,0.35,-0.06,222303,6
0.86,-9.14,0.44,-1.09,0.34,-0.06,222304,5
0.85,-9.06,0.31,-1.1,0.33,-0.05,222305,6
0.85,-9.01,0.2,-1.1,0.32,-0.05,222306,5
0.84,-8.98,0.11,-1.11,0.31,-0.05,222307,4
0.82,-8.94,0,-1.11,0.3,-0.05,222308,5
0.81,-8.89,-0.09,-1.11,0.29,-0.05,222309,5
0.8,-8.83,-0.2,-1.11,0.28,-0.05,222310,5
0.79,-8.78,-0.31,-1.11,0.26,-0.05,222311,5
0.79,-8.73,-0.42,-1.11,0.25,-0.05,222312,5
0.77,-8.69,-0.53,-1.1,0.23,-0.05,222313,5
0.75,-8.64,-0.63,-1.09,0.22,-0.05,222314,5
0.74,-8.59,-0.72,-1.09,0.2,-0.05,222315,5
0.72,-8.55,-0.83,-1.08,0.18,-0.05,222316,5
0.71,-8.51,-0.94,-1.07,0.17,-0.05,222317,5
0.69,-8.48,-1.05,-1.05,0.15,-0.05,222318,5
0.69,-8.44,-1.17,-1.04,0.13,-0.05,222319,5
0.68,-8.4,-1.29,-1.02,0.11,-0.05,222320,5
0.68,-8.36,-1.4,-1,0.1,-0.06,222321,5
0.65,-8.32,-1.51,-0.98,0.08,-0.06,222322,5
0.63,-8.29,-1.64,-0.96,0.06,-0.07,222323,6
0.62,-8.28,-1.74,-0.93,0.04,-0.08,222324,5
0.62,-8.25,-1.83,-0.9,0.03,-0.09,222325,5
0.6,-8.21,-1.91,-0.87,0.01,-0.1,222326,5
