ACX;ACY;ACZ;RTX;RTY;RTZ;muestra;muestreo
2.91;-0.92;9.34;-1.91;-0.59;1.61;29625;5
3.04;-1.01;9.24;-1.97;-0.53;1.78;29626;5
3.23;-1.13;9.18;-2.04;-0.46;1.97;29627;6
3.42;-1.2;9.19;-2.1;-0.4;2.11;29628;5
3.64;-1.29;9.22;-2.17;-0.31;2.25;29629;6
3.8;-1.36;9.23;-2.24;-0.23;2.35;29630;5
3.91;-1.43;9.2;-2.3;-0.15;2.41;29631;5
3.98;-1.52;9.15;-2.35;-0.07;2.46;29632;5
4.01;-1.65;9.06;-2.39;-0.02;2.48;29633;5
4.02;-1.85;8.99;-2.43;0.03;2.48;29634;5
4.01;-2.08;8.93;-2.45;0.07;2.46;29635;5
4.01;-2.28;8.89;-2.46;0.1;2.43;29636;4
4.01;-2.52;8.86;-2.47;0.15;2.37;29637;5
4.02;-2.72;8.86;-2.46;0.21;2.31;29638;5
4.03;-2.85;8.88;-2.46;0.26;2.23;29639;5
4.03;-2.89;8.94;-2.44;0.31;2.17;29640;4
3.99;-2.89;8.99;-2.42;0.37;2.09;29641;5
3.91;-2.85;9.02;-2.39;0.42;2.02;29642;5
3.84;-2.84;9;-2.37;0.45;1.97;29643;4
3.74;-2.83;8.97;-2.35;0.49;1.91;29644;5
3.63;-2.85;8.97;-2.33;0.52;1.86;29645;5
3.53;-2.88;8.97;-2.3;0.55;1.83;29646;4
3.4;-2.94;8.96;-2.25;0.57;1.8;29647;5
3.27;-3.01;8.94;-2.19;0.59;1.77;29648;5
3.14;-3.09;8.94;-2.1;0.6;1.75;29649;5
3.05;-3.17;8.94;-2.03;0.61;1.73;29650;4
2.98;-3.24;8.94;-1.94;0.61;1.72;29651;4
2.94;-3.31;8.92;-1.85;0.62;1.7;29652;4
2.92;-3.41;8.88;-1.74;0.63;1.67;29653;5
2.92;-3.51;8.83;-1.61;0.65;1.64;29654;5
2.92;-3.64;8.72;-1.47;0.68;1.59;29655;6
2.89;-3.75;8.61;-1.35;0.72;1.54;29656;5
2.84;-3.86;8.5;-1.24;0.76;1.49;29657;5
2.77;-4;8.37;-1.13;0.8;1.43;29658;5
2.67;-4.13;8.28;-1.03;0.85;1.37;29659;5
2.59;-4.23;8.21;-0.96;0.88;1.32;29660;4
2.52;-4.32;8.13;-0.89;0.92;1.27;29661;4
2.44;-4.4;8.05;-0.81;0.95;1.21;29662;5
2.4;-4.46;8.02;-0.74;0.98;1.16;29663;4
2.39;-4.49;8.04;-0.67;1.02;1.1;29664;5
2.41;-4.49;8.1;-0.62;1.04;1.06;29665;4
2.43;-4.48;8.19;-0.57;1.07;1.02;29666;4
2.46;-4.45;8.29;-0.53;1.1;0.98;29667;4
2.48;-4.42;8.39;-0.49;1.13;0.94;29668;4
2.48;-4.4;8.48;-0.45;1.16;0.91;29669;4
2.49;-4.37;8.58;-0.4;1.2;0.87;29670;5
2.48;-4.36;8.66;-0.35;1.24;0.84;29671;4
2.46;-4.35;8.74;-0.31;1.27;0.82;29672;4
2.43;-4.36;8.79;-0.24;1.33;0.79;29673;5
2.34;-4.38;8.8;-0.16;1.4;0.75;29674;6
2.24;-4.43;8.77;-0.07;1.46;0.72;29675;5
2.11;-4.49;8.74;0.03;1.5;0.69;29676;5
1.96;-4.55;8.69;0.13;1.54;0.65;29677;5
1.81;-4.58;8.65;0.25;1.56;0.62;29678;5
1.67;-4.6;8.63;0.36;1.56;0.58;29679;5
1.57;-4.58;8.62;0.46;1.55;0.56;29680;4
1.44;-4.54;8.63;0.57;1.54;0.52;29681;5
1.35;-4.51;8.66;0.66;1.53;0.5;29682;4
1.27;-4.47;8.7;0.75;1.51;0.48;29683;4
1.19;-4.42;8.75;0.82;1.51;0.46;29684;4
1.12;-4.38;8.8;0.89;1.5;0.44;29685;4
1.03;-4.36;8.84;0.96;1.5;0.42;29686;4
0.94;-4.36;8.87;1.01;1.5;0.4;29687;4
0.96;-4.95;9.27;1.39;1.29;0.22;29688;38
1.01;-4.99;9.36;1.42;1.27;0.2;29689;4
1.04;-5.03;9.47;1.47;1.24;0.17;29690;5
1.05;-5.04;9.58;1.52;1.22;0.14;29691;5
1.03;-5.04;9.65;1.56;1.21;0.11;29692;4
0.98;-5.01;9.72;1.61;1.2;0.07;29693;5
0.9;-4.98;9.78;1.66;1.18;0.03;29694;5
0.84;-4.96;9.8;1.7;1.16;-0.01;29695;4
0.74;-4.93;9.83;1.77;1.13;-0.07;29696;6
0.68;-4.9;9.85;1.81;1.11;-0.11;29697;4
0.59;-4.86;9.89;1.86;1.08;-0.16;29698;5
0.48;-4.77;9.95;1.91;1.06;-0.23;29699;6
0.39;-4.7;9.99;1.95;1.04;-0.28;29700;5
0.3;-4.59;10.05;1.99;1.02;-0.35;29701;6
0.27;-4.51;10.08;2.01;1.01;-0.4;29702;5
