ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
0.18,0.3,10.41,-0.01,0.04,-0.11,166596,5
0.17,0.3,10.41,-0.01,0.04,-0.11,166597,5
0.18,0.3,10.41,-0.01,0.04,-0.12,166598,5
0.17,0.29,10.41,-0.01,0.03,-0.12,166599,5
0.17,0.29,10.4,-0.01,0.03,-0.12,166600,5
0.17,0.29,10.4,-0.01,0.03,-0.12,166601,5
0.17,0.29,10.41,-0.01,0.02,-0.12,166602,5
0.17,0.28,10.4,-0.01,0.02,-0.12,166603,5
0.17,0.28,10.41,-0.01,0.02,-0.13,166604,5
0.17,0.28,10.41,-0.01,0.02,-0.13,166605,5
0.17,0.27,10.42,-0.01,0.01,-0.13,166606,5
0.17,0.26,10.42,-0.01,0.01,-0.13,166607,5
0.16,0.26,10.42,-0.01,0.01,-0.13,166608,5
0.16,0.26,10.42,-0.01,0,-0.13,166609,5
0.16,0.25,10.42,-0.01,0,-0.13,166610,5
0.16,0.25,10.42,-0.01,0,-0.13,166611,5
0.16,0.24,10.42,-0.01,0,-0.13,166612,5
0.16,0.24,10.42,-0.01,-0.01,-0.13,166613,5
0.16,0.24,10.42,-0.01,-0.01,-0.13,166614,5
0.16,0.24,10.42,-0.01,-0.01,-0.13,166615,5
0.16,0.24,10.43,-0.01,-0.01,-0.13,166616,5
0.16,0.24,10.43,-0.01,-0.01,-0.13,166617,5
0.16,0.24,10.43,-0.01,-0.02,-0.13,166618,5
0.17,0.24,10.43,-0.01,-0.02,-0.13,166619,5
0.16,0.24,10.43,-0.01,-0.02,-0.13,166620,5
0.16,0.24,10.43,-0.01,-0.02,-0.13,166621,5
0.16,0.24,10.43,-0.01,-0.02,-0.13,166622,5
0.16,0.24,10.42,-0.01,-0.02,-0.13,166623,5
0.16,0.24,10.42,-0.01,-0.03,-0.13,166624,5
0.16,0.24,10.42,0,-0.03,-0.13,166625,6
0.16,0.24,10.42,0,-0.03,-0.13,166626,5
0.16,0.25,10.42,0,-0.03,-0.13,166627,5
0.16,0.25,10.42,0,-0.03,-0.13,166628,5
0.16,0.25,10.42,0,-0.03,-0.13,166629,5
0.16,0.25,10.42,0,-0.03,-0.13,166630,5
0.16,0.25,10.42,0,-0.03,-0.13,166631,6
0.17,0.25,10.42,0,-0.04,-0.13,166632,5
0.17,0.25,10.42,0,-0.04,-0.13,166633,6
0.17,0.25,10.42,0,-0.04,-0.13,166634,5
0.18,0.25,10.42,0,-0.04,-0.13,166635,6
0.17,0.25,10.42,0.01,-0.04,-0.13,166636,5
0.17,0.24,10.42,0.01,-0.04,-0.13,166637,5
0.18,0.24,10.43,0.01,-0.04,-0.13,166638,5
0.17,0.24,10.42,0.01,-0.03,-0.13,166639,5
0.17,0.24,10.43,0.01,-0.03,-0.13,166640,5
0.17,0.24,10.44,0.01,-0.03,-0.13,166641,5
0.17,0.25,10.44,0.01,-0.03,-0.13,166642,5
0.18,0.24,10.44,0.01,-0.03,-0.13,166643,5
0.17,0.24,10.44,0.01,-0.03,-0.13,166644,5
0.17,0.24,10.45,0.01,-0.03,-0.13,166645,5
0.17,0.24,10.44,0.01,-0.03,-0.14,166646,5
0.17,0.24,10.45,0.01,-0.03,-0.14,166647,5
0.17,0.23,10.45,0.01,-0.02,-0.14,166648,5
0.17,0.24,10.45,0.01,-0.02,-0.14,166649,5
0.18,0.24,10.44,0.01,0,-0.14,166650,68
0.18,0.24,10.44,0.01,0,-0.14,166651,5
0.18,0.24,10.45,0.01,0,-0.14,166652,5
0.18,0.24,10.45,0.01,0.01,-0.14,166653,5
0.18,0.24,10.45,0.01,0.01,-0.14,166654,5
0.18,0.25,10.45,0.01,0.01,-0.14,166655,7
0.17,0.25,10.44,0.01,0.01,-0.14,166656,5
0.17,0.25,10.43,0.01,0.01,-0.14,166657,5
0.17,0.25,10.43,0,0.01,-0.14,166658,5
0.17,0.25,10.43,0,0.01,-0.14,166659,5
0.17,0.25,10.43,0,0.01,-0.14,166660,5
0.17,0.25,10.43,0,0.01,-0.14,166661,5
0.17,0.25,10.42,0,0.01,-0.14,166662,4
0.17,0.26,10.42,0,0.01,-0.14,166663,5
0.17,0.26,10.41,0,0.01,-0.14,166664,5
0.17,0.26,10.42,0,0.01,-0.14,166665,5
0.17,0.25,10.41,0,0.01,-0.14,166666,5
0.17,0.25,10.41,0,0.01,-0.14,166667,5
0.17,0.25,10.42,0,0.01,-0.14,166668,5
0.17,0.24,10.42,0,0.01,-0.14,166669,5
0.17,0.25,10.41,0,0.01,-0.14,166670,5
0.16,0.25,10.41,0,0,-0.13,166671,6
0.16,0.25,10.41,0,0,-0.14,166672,5
0.17,0.25,10.42,0,0,-0.13,166673,5
0.16,0.25,10.41,0,0,-0.13,166674,5
0.17,0.25,10.4,0,0,-0.13,166675,5
0.16,0.25,10.41,0,0,-0.13,166676,5
0.16,0.25,10.41,0,-0.01,-0.13,166677,5
0.16,0.24,10.41,0,-0.01,-0.13,166678,5
0.16,0.24,10.4,0,-0.01,-0.13,166679,5
0.16,0.24,10.41,0,-0.01,-0.13,166680,5
0.16,0.24,10.41,0,-0.01,-0.13,166681,6
0.16,0.25,10.4,0,-0.01,-0.13,166682,5
0.17,0.24,10.4,0,-0.02,-0.13,166683,5
0.17,0.24,10.41,0,-0.02,-0.13,166684,5
0.17,0.24,10.41,0,-0.02,-0.13,166685,5
0.17,0.24,10.42,0.01,-0.02,-0.13,166686,5
0.17,0.24,10.42,0.01,-0.02,-0.13,166687,5
0.17,0.24,10.42,0.01,-0.02,-0.13,166688,5
0.16,0.24,10.42,0.01,-0.02,-0.13,166689,5
0.17,0.24,10.42,0.01,-0.02,-0.13,166690,6
0.17,0.24,10.42,0.01,-0.02,-0.13,166691,5
0.17,0.24,10.41,0.01,-0.02,-0.13,166692,6
0.18,0.24,10.41,0.01,-0.02,-0.13,166693,6
0.18,0.24,10.41,0.01,-0.03,-0.13,166694,5
0.18,0.24,10.43,0.01,-0.02,-0.13,166695,6
0.18,0.24,10.43,0.01,-0.02,-0.13,166696,5
0.18,0.25,10.43,0.01,-0.02,-0.13,166697,5
0.18,0.25,10.43,0.01,-0.02,-0.13,166698,5
0.19,0.25,10.44,0.01,-0.02,-0.13,166699,5
0.19,0.25,10.44,0.01,-0.02,-0.13,166700,6
0.19,0.25,10.44,0.01,-0.02,-0.13,166701,5
0.2,0.25,10.44,0.01,-0.02,-0.13,166702,5
0.2,0.25,10.45,0.01,-0.02,-0.13,166703,5
0.21,0.25,10.45,0.01,-0.02,-0.13,166704,5
0.21,0.25,10.46,0.01,-0.02,-0.13,166705,5
0.22,0.26,10.46,0.01,-0.02,-0.13,166706,5
0.22,0.26,10.46,0.02,-0.01,-0.13,166707,5
0.22,0.26,10.46,0.02,-0.01,-0.13,166708,5
0.23,0.26,10.46,0.02,-0.01,-0.13,166709,5
0.22,0.27,10.46,0.02,-0.01,-0.13,166710,5
0.22,0.26,10.46,0.02,-0.01,-0.13,166711,5
0.21,0.26,10.46,0.02,-0.01,-0.13,166712,5
0.21,0.26,10.45,0.02,-0.01,-0.13,166713,5
0.21,0.26,10.45,0.02,-0.01,-0.13,166714,5
0.21,0.26,10.44,0.02,-0.01,-0.13,166715,5
0.21,0.26,10.44,0.02,-0.01,-0.13,166716,5
0.2,0.25,10.43,0.02,-0.01,-0.13,166717,5
0.19,0.25,10.43,0.02,-0.01,-0.13,166718,5
0.19,0.25,10.44,0.01,-0.01,-0.13,166719,5
0.18,0.25,10.44,0.01,-0.01,-0.13,166720,5
0.19,0.25,10.44,0.01,-0.01,-0.13,166721,5
0.18,0.25,10.43,0.01,-0.01,-0.13,166722,5
0.18,0.25,10.43,0.01,-0.01,-0.13,166723,5
0.18,0.25,10.44,0.01,-0.01,-0.13,166724,5
0.18,0.24,10.43,0.01,-0.01,-0.13,166725,5
0.18,0.25,10.43,0.01,-0.01,-0.13,166726,5
0.18,0.25,10.43,0.01,-0.01,-0.13,166727,5
0.17,0.25,10.43,0.01,-0.01,-0.13,166728,5
0.17,0.24,10.44,0.01,-0.01,-0.13,166729,5
0.17,0.24,10.44,0.01,-0.01,-0.13,166730,5
0.17,0.24,10.44,0.01,-0.01,-0.13,166731,5
0.16,0.24,10.44,0.01,-0.01,-0.13,166732,5
0.17,0.24,10.44,0.01,-0.01,-0.13,166733,5
0.17,0.24,10.43,0.01,-0.01,-0.13,166734,5
0.17,0.23,10.44,0.01,-0.01,-0.13,166735,5
0.17,0.24,10.43,0.01,-0.01,-0.13,166736,5
0.17,0.24,10.43,0.01,-0.01,-0.13,166737,5
0.17,0.24,10.42,0.01,-0.01,-0.13,166738,5
0.17,0.25,10.42,0.01,-0.01,-0.13,166739,5
0.16,0.25,10.42,0.01,-0.01,-0.13,166740,5
0.16,0.24,10.42,0.01,-0.01,-0.13,166741,5
0.16,0.24,10.42,0.01,-0.01,-0.13,166742,5
0.17,0.25,10.43,0.01,-0.01,-0.13,166743,5
0.17,0.25,10.42,0.01,-0.01,-0.13,166744,5
0.17,0.25,10.42,0.01,-0.01,-0.13,166745,5
0.17,0.24,10.43,0.01,-0.01,-0.13,166746,5
0.17,0.24,10.42,0.01,-0.01,-0.13,166747,5
0.17,0.24,10.42,0.01,-0.01,-0.13,166748,5
0.17,0.23,10.41,0.01,-0.02,-0.13,166749,38
0.17,0.24,10.43,0.01,-0.02,-0.13,166750,5
0.18,0.24,10.42,0.01,-0.02,-0.13,166751,6
0.17,0.24,10.43,0.01,-0.02,-0.13,166752,5
0.18,0.24,10.43,0.01,-0.02,-0.13,166753,5
0.18,0.24,10.43,0.01,-0.02,-0.13,166754,5
0.18,0.24,10.43,0.01,-0.02,-0.13,166755,5
0.18,0.24,10.43,0.01,-0.02,-0.13,166756,5
0.18,0.24,10.43,0.01,-0.02,-0.13,166757,5
0.18,0.24,10.43,0.01,-0.02,-0.13,166758,6
0.18,0.24,10.43,0.01,-0.02,-0.13,166759,5
0.18,0.24,10.43,0.01,-0.02,-0.13,166760,5
0.19,0.23,10.43,0.01,-0.02,-0.13,166761,5
0.18,0.24,10.43,0.01,-0.02,-0.13,166762,5
0.18,0.23,10.44,0.01,-0.02,-0.13,166763,5
0.18,0.23,10.43,0.01,-0.02,-0.13,166764,5
0.18,0.23,10.43,0.01,-0.02,-0.13,166765,5
0.19,0.24,10.43,0.01,-0.02,-0.13,166766,5
0.18,0.24,10.43,0.01,-0.02,-0.13,166767,5
0.18,0.23,10.42,0.01,-0.02,-0.13,166768,5
0.18,0.23,10.43,0.01,-0.02,-0.13,166769,5
0.17,0.23,10.42,0.01,-0.02,-0.13,166770,5
0.18,0.23,10.44,0.02,-0.02,-0.13,166771,5
0.18,0.23,10.44,0.02,-0.02,-0.13,166772,5
0.18,0.23,10.44,0.02,-0.01,-0.13,166773,5
0.18,0.24,10.44,0.02,-0.01,-0.13,166774,5
0.18,0.23,10.44,0.02,-0.01,-0.13,166775,5
0.18,0.23,10.44,0.02,-0.01,-0.13,166776,5
0.18,0.23,10.44,0.02,-0.01,-0.13,166777,5
0.18,0.23,10.44,0.02,-0.01,-0.13,166778,5
0.18,0.24,10.44,0.02,-0.01,-0.13,166779,5
0.18,0.24,10.43,0.02,-0.01,-0.13,166780,6
0.18,0.24,10.43,0.02,-0.01,-0.13,166781,5
0.18,0.24,10.44,0.02,-0.01,-0.13,166782,5
0.18,0.24,10.44,0.02,-0.01,-0.13,166783,5
0.18,0.24,10.44,0.02,-0.01,-0.13,166784,5
0.18,0.24,10.44,0.02,-0.01,-0.13,166785,5
0.18,0.24,10.44,0.02,-0.01,-0.13,166786,5
0.18,0.24,10.44,0.02,-0.01,-0.13,166787,5
0.18,0.24,10.44,0.02,-0.01,-0.13,166788,5
0.17,0.24,10.44,0.02,-0.01,-0.13,166789,5
0.17,0.23,10.44,0.02,-0.01,-0.13,166790,5
0.17,0.23,10.43,0.02,-0.01,-0.13,166791,5
0.18,0.23,10.43,0.02,0,-0.13,166792,5
0.17,0.23,10.43,0.02,0,-0.13,166793,5
0.17,0.23,10.44,0.02,0,-0.13,166794,5
0.18,0.24,10.44,0.02,0,-0.13,166795,5
0.18,0.24,10.44,0.02,0,-0.13,166796,6
0.18,0.24,10.45,0.02,0,-0.13,166797,5
0.17,0.24,10.45,0.02,0,-0.13,166798,6
0.17,0.24,10.45,0.02,0,-0.13,166799,5
0.17,0.25,10.45,0.02,0,-0.13,166800,6
0.17,0.25,10.44,0.02,0,-0.13,166801,5
0.18,0.25,10.44,0.02,0,-0.13,166802,5
0.18,0.25,10.45,0.02,0,-0.13,166803,5
0.17,0.25,10.45,0.02,0,-0.13,166804,5
0.17,0.25,10.45,0.02,0,-0.13,166805,5
0.17,0.24,10.45,0.02,0,-0.13,166806,5
0.17,0.25,10.45,0.02,0,-0.13,166807,5
0.17,0.24,10.44,0.02,0.01,-0.13,166808,5
0.17,0.24,10.45,0.02,0.01,-0.13,166809,5
0.17,0.24,10.44,0.02,0.01,-0.13,166810,5
0.17,0.24,10.44,0.02,0.01,-0.13,166811,5
