ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
-0.06,0.25,10.25,0.1,0.19,-0.12,96246,6
-0.07,0.25,10.23,0.09,0.14,-0.12,96247,5
-0.08,0.26,10.21,0.09,0.08,-0.12,96248,5
-0.08,0.26,10.19,0.09,0.03,-0.12,96249,5
-0.08,0.27,10.18,0.09,-0.03,-0.13,96250,5
-0.09,0.27,10.18,0.09,-0.08,-0.13,96251,5
-0.09,0.28,10.17,0.09,-0.15,-0.13,96252,6
-0.08,0.28,10.16,0.08,-0.21,-0.14,96253,5
-0.08,0.29,10.16,0.08,-0.27,-0.14,96254,5
-0.07,0.28,10.17,0.08,-0.32,-0.14,96255,5
-0.07,0.29,10.16,0.07,-0.38,-0.14,96256,5
-0.06,0.29,10.17,0.07,-0.43,-0.15,96257,5
-0.05,0.3,10.18,0.06,-0.48,-0.15,96258,5
-0.04,0.3,10.2,0.05,-0.53,-0.15,96259,5
-0.03,0.3,10.22,0.05,-0.58,-0.16,96260,5
-0.01,0.3,10.23,0.04,-0.63,-0.16,96261,5
0,0.31,10.26,0.03,-0.67,-0.16,96262,5
0.02,0.31,10.28,0.02,-0.71,-0.17,96263,5
0.04,0.31,10.31,0.01,-0.75,-0.17,96264,5
0.06,0.32,10.34,0,-0.78,-0.18,96265,5
0.08,0.32,10.37,-0.01,-0.81,-0.18,96266,5
0.09,0.32,10.39,-0.02,-0.83,-0.18,96267,5
0.11,0.33,10.42,-0.04,-0.86,-0.19,96268,5
0.15,0.33,10.48,-0.06,-0.89,-0.19,96269,10
0.29,0.33,10.69,-0.17,-0.86,-0.21,96270,33
0.31,0.32,10.73,-0.19,-0.83,-0.21,96271,5
0.34,0.32,10.75,-0.21,-0.81,-0.21,96272,5
0.36,0.32,10.77,-0.23,-0.78,-0.21,96273,5
0.37,0.31,10.8,-0.24,-0.74,-0.21,96274,5
0.42,0.31,10.84,-0.28,-0.65,-0.21,96275,11
0.43,0.3,10.86,-0.29,-0.61,-0.21,96276,5
0.45,0.29,10.87,-0.3,-0.56,-0.21,96277,5
0.46,0.28,10.88,-0.31,-0.51,-0.21,96278,5
0.46,0.28,10.89,-0.33,-0.46,-0.21,96279,5
0.47,0.27,10.9,-0.33,-0.4,-0.21,96280,5
0.51,0.2,10.89,-0.35,-0.08,-0.19,96281,27
0.51,0.19,10.88,-0.35,-0.02,-0.19,96282,5
0.5,0.18,10.87,-0.35,0.04,-0.18,96283,5
0.49,0.17,10.85,-0.34,0.1,-0.18,96284,5
0.49,0.16,10.82,-0.34,0.16,-0.17,96285,5
0.49,0.14,10.8,-0.33,0.21,-0.17,96286,5
0.48,0.13,10.77,-0.32,0.27,-0.16,96287,5
0.47,0.11,10.74,-0.3,0.32,-0.16,96288,5
0.46,0.1,10.71,-0.29,0.37,-0.15,96289,5
0.44,0.09,10.67,-0.27,0.41,-0.15,96290,5
0.42,0.08,10.64,-0.25,0.46,-0.14,96291,5
0.4,0.07,10.6,-0.24,0.5,-0.13,96292,5
0.39,0.06,10.56,-0.22,0.54,-0.13,96293,5
0.37,0.06,10.52,-0.19,0.57,-0.12,96294,5
0.35,0.05,10.48,-0.17,0.6,-0.12,96295,5
0.33,0.03,10.44,-0.15,0.63,-0.11,96296,5
0.3,0.03,10.41,-0.12,0.65,-0.1,96297,5
0.28,0.01,10.35,-0.1,0.67,-0.1,96298,5
0.26,0.01,10.31,-0.07,0.69,-0.09,96299,5
0.24,0,10.27,-0.04,0.7,-0.08,96300,5
0.22,-0.01,10.22,-0.02,0.71,-0.08,96301,5
0.21,-0.01,10.17,0.01,0.71,-0.07,96302,5
0.19,-0.01,10.13,0.04,0.71,-0.07,96303,5
0.17,-0.02,10.08,0.07,0.7,-0.06,96304,5
0.15,-0.02,10.03,0.1,0.69,-0.05,96305,5
0.13,-0.02,9.98,0.12,0.68,-0.05,96306,5
0.11,-0.01,9.93,0.15,0.66,-0.04,96307,5
0.09,-0.01,9.88,0.18,0.64,-0.04,96308,5
0.07,-0.01,9.84,0.2,0.62,-0.03,96309,5
