ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
0.44,0.62,11.09,0.07,0.92,-0.52,109186,5
0.39,0.61,11.05,0.05,0.91,-0.53,109187,5
0.34,0.6,11.01,0.03,0.89,-0.54,109188,5
0.3,0.59,10.98,0.01,0.87,-0.54,109189,4
0.21,0.2,10.19,-0.06,-1.28,-0.61,109190,160
0.24,0.19,10.25,-0.06,-1.3,-0.61,109191,5
0.29,0.19,10.31,-0.06,-1.31,-0.61,109192,5
0.34,0.19,10.37,-0.07,-1.31,-0.61,109193,5
0.38,0.19,10.43,-0.07,-1.31,-0.62,109194,5
0.43,0.19,10.49,-0.07,-1.29,-0.62,109195,5
0.48,0.19,10.55,-0.08,-1.27,-0.62,109196,5
0.52,0.2,10.61,-0.08,-1.24,-0.62,109197,5
0.57,0.2,10.67,-0.09,-1.2,-0.63,109198,5
0.62,0.2,10.72,-0.1,-1.15,-0.63,109199,5
0.67,0.2,10.78,-0.11,-1.1,-0.63,109200,5
0.71,0.21,10.84,-0.12,-1.03,-0.63,109201,5
0.78,0.21,10.89,-0.14,-0.96,-0.63,109202,5
0.8,0.22,10.93,-0.15,-0.88,-0.63,109203,5
0.84,0.23,10.98,-0.17,-0.8,-0.63,109204,5
0.88,0.23,11.02,-0.19,-0.69,-0.63,109205,6
0.9,0.24,11.06,-0.21,-0.59,-0.63,109206,5
0.92,0.25,11.09,-0.22,-0.49,-0.63,109207,5
0.94,0.25,11.12,-0.24,-0.39,-0.63,109208,5
0.95,0.26,11.14,-0.26,-0.28,-0.63,109209,5
0.96,0.26,11.17,-0.28,-0.18,-0.63,109210,5
0.97,0.27,11.19,-0.3,-0.07,-0.63,109211,5
0.97,0.28,11.2,-0.32,0.04,-0.63,109212,5
0.97,0.29,11.21,-0.35,0.15,-0.63,109213,5
0.96,0.29,11.23,-0.37,0.26,-0.63,109214,5
0.96,0.3,11.23,-0.39,0.37,-0.63,109215,5
0.95,0.32,11.24,-0.41,0.47,-0.63,109216,5
0.93,0.32,11.24,-0.43,0.57,-0.63,109217,5
0.91,0.33,11.23,-0.45,0.67,-0.63,109218,5
0.88,0.34,11.22,-0.47,0.76,-0.63,109219,5
0.85,0.34,11.2,-0.48,0.85,-0.63,109220,5
0.82,0.35,11.18,-0.5,0.93,-0.63,109221,5
0.8,0.36,11.17,-0.52,1.01,-0.63,109222,5
0.76,0.36,11.16,-0.53,1.08,-0.63,109223,5
0.72,0.37,11.13,-0.55,1.15,-0.63,109224,5
0.69,0.38,11.1,-0.56,1.21,-0.63,109225,5
0.64,0.39,11.07,-0.57,1.26,-0.63,109226,5
0.6,0.39,11.04,-0.58,1.3,-0.63,109227,5
0.55,0.38,10.99,-0.59,1.35,-0.63,109228,6
0.51,0.38,10.96,-0.6,1.38,-0.63,109229,5
0.46,0.37,10.92,-0.61,1.4,-0.63,109230,5
0.42,0.37,10.88,-0.61,1.42,-0.63,109231,5
0.38,0.35,10.83,-0.61,1.43,-0.63,109232,5
0.33,0.35,10.79,-0.61,1.43,-0.63,109233,5
0.29,0.34,10.74,-0.61,1.43,-0.63,109234,5
0.25,0.33,10.68,-0.61,1.41,-0.63,109235,5
0.2,0.32,10.63,-0.6,1.39,-0.63,109236,5
0.16,0.31,10.58,-0.59,1.37,-0.63,109237,5
0.12,0.3,10.52,-0.58,1.34,-0.63,109238,5
0.09,0.29,10.46,-0.57,1.3,-0.62,109239,5
0.05,0.28,10.41,-0.56,1.25,-0.62,109240,5
0.01,0.27,10.36,-0.55,1.2,-0.62,109241,5
-0.02,0.25,10.3,-0.53,1.14,-0.62,109242,5
-0.05,0.24,10.24,-0.51,1.08,-0.61,109243,5
-0.08,0.23,10.18,-0.49,1.01,-0.61,109244,5
-0.11,0.22,10.12,-0.47,0.94,-0.61,109245,5
-0.12,0.21,10.08,-0.45,0.86,-0.6,109246,5
-0.15,0.2,10.03,-0.42,0.78,-0.6,109247,5
-0.17,0.18,10,-0.4,0.7,-0.59,109248,5
-0.18,0.17,9.97,-0.37,0.61,-0.59,109249,5
-0.19,0.16,9.94,-0.34,0.52,-0.58,109250,5
-0.19,0.16,9.92,-0.31,0.43,-0.58,109251,5
-0.19,0.14,9.9,-0.28,0.34,-0.58,109252,5
-0.18,0.14,9.9,-0.24,0.25,-0.57,109253,5
-0.18,0.13,9.9,-0.21,0.16,-0.57,109254,5
-0.18,0.12,9.9,-0.18,0.07,-0.56,109255,5
-0.17,0.12,9.91,-0.14,-0.02,-0.56,109256,5
-0.15,0.12,9.92,-0.11,-0.1,-0.55,109257,5
-0.14,0.11,9.94,-0.07,-0.19,-0.55,109258,5
-0.12,0.11,9.97,-0.03,-0.28,-0.54,109259,6
-0.1,0.11,10,0.01,-0.36,-0.54,109260,5
-0.08,0.11,10.04,0.05,-0.45,-0.53,109261,6
-0.06,0.11,10.08,0.08,-0.52,-0.53,109262,5
-0.04,0.12,10.13,0.13,-0.6,-0.53,109263,6
-0.02,0.12,10.16,0.16,-0.66,-0.52,109264,5
0.01,0.12,10.21,0.2,-0.73,-0.52,109265,6
0.03,0.12,10.27,0.24,-0.78,-0.52,109266,5
0.06,0.12,10.32,0.27,-0.82,-0.52,109267,5
0.08,0.12,10.37,0.3,-0.86,-0.51,109268,5
0.11,0.13,10.42,0.33,-0.9,-0.51,109269,5
0.14,0.13,10.47,0.36,-0.93,-0.51,109270,5
0.16,0.14,10.53,0.39,-0.96,-0.51,109271,5
0.19,0.15,10.58,0.41,-0.98,-0.51,109272,5
0.22,0.15,10.63,0.44,-0.99,-0.51,109273,5
0.24,0.16,10.68,0.46,-1,-0.51,109274,5
0.27,0.17,10.73,0.49,-1.01,-0.51,109275,5
0.3,0.18,10.78,0.51,-1.01,-0.51,109276,5
0.33,0.18,10.82,0.53,-1,-0.51,109277,5
0.35,0.19,10.86,0.54,-0.99,-0.51,109278,5
0.37,0.21,10.91,0.56,-0.98,-0.51,109279,5
0.4,0.22,10.95,0.57,-0.96,-0.51,109280,5
0.42,0.23,10.99,0.58,-0.93,-0.51,109281,5
0.45,0.24,11.03,0.59,-0.91,-0.51,109282,5
0.47,0.26,11.06,0.6,-0.87,-0.51,109283,5
0.5,0.27,11.09,0.61,-0.84,-0.51,109284,5
0.51,0.28,11.11,0.61,-0.79,-0.51,109285,5
0.53,0.29,11.13,0.61,-0.75,-0.51,109286,5
0.54,0.3,11.15,0.61,-0.7,-0.51,109287,5
0.56,0.3,11.16,0.61,-0.65,-0.51,109288,5
0.57,0.31,11.18,0.6,-0.6,-0.51,109289,5
0.57,0.31,11.18,0.6,-0.54,-0.5,109290,5
0.57,0.31,11.19,0.59,-0.48,-0.5,109291,5
0.58,0.32,11.19,0.58,-0.42,-0.5,109292,5
0.57,0.32,11.18,0.56,-0.36,-0.5,109293,5
0.58,0.33,11.17,0.55,-0.3,-0.5,109294,5
0.57,0.33,11.16,0.54,-0.24,-0.5,109295,5
0.57,0.34,11.15,0.52,-0.18,-0.49,109296,5
0.56,0.34,11.12,0.5,-0.12,-0.49,109297,5
0.56,0.33,11.1,0.49,-0.05,-0.49,109298,5
0.54,0.33,11.06,0.47,0.01,-0.48,109299,5
0.53,0.33,11.03,0.45,0.07,-0.48,109300,5
0.51,0.33,11,0.43,0.12,-0.47,109301,5
0.5,0.33,10.96,0.41,0.18,-0.47,109302,5
0.48,0.33,10.91,0.39,0.23,-0.47,109303,5
0.46,0.32,10.85,0.37,0.28,-0.46,109304,5
0.45,0.32,10.81,0.35,0.33,-0.46,109305,5
0.43,0.32,10.75,0.33,0.38,-0.45,109306,5
0.42,0.31,10.69,0.31,0.42,-0.45,109307,5
