ACX,ACY,ACZ,SumaCuadratica,FiltroGauss
9.56553,-1.56475,1.7394,9.8475,14.4512
9.56553,-1.47861,1.86621,9.8574,14.3496
9.57031,-1.43076,1.95952,9.87308,14.2526
9.54399,-1.39487,2.02891,9.85647,14.1616
9.51528,-1.37573,2.0648,9.83344,14.0785
9.49854,-1.37095,2.06958,9.81758,14.0043
9.46504,-1.37334,2.04565,9.78048,13.9402
9.42676,-1.3853,2.00977,9.73766,13.8866
9.39805,-1.40923,1.95234,9.70159,13.8435
9.35498,-1.43315,1.88535,9.65009,13.8112
9.33105,-1.4499,1.8064,9.61425,13.79
9.32866,-1.46186,1.72266,9.59836,13.7814
9.32627,-1.47861,1.62935,9.5823,13.788
9.32866,-1.48101,1.53125,9.56881,13.813
9.33823,-1.49775,1.42837,9.56484,13.8595
9.35498,-1.50972,1.33506,9.5696,13.9295
9.36455,-1.54321,1.24653,9.57236,14.0236
9.37891,-1.57671,1.16519,9.58163,14.1405
9.38608,-1.63413,1.07666,9.58792,14.278
9.37891,-1.69873,0.995313,9.58333,14.4331
9.38369,-1.7729,0.913965,9.59334,14.6029
9.37891,-1.84228,0.839795,9.59496,14.7845
9.37651,-1.91406,0.768018,9.60065,14.9749
9.36934,-1.99302,0.701025,9.60458,15.1711
9.36934,-2.07436,0.626855,9.61667,15.3698
9.35259,-2.15093,0.5479,9.61237,15.5674
9.32388,-2.23945,0.466553,9.60039,15.7604
9.30474,-2.33516,0.37085,9.60045,15.9454
9.27363,-2.43086,0.272754,9.59081,16.1197
9.24731,-2.5146,0.155518,9.58437,16.281
9.22339,-2.58877,0.035889,9.57987,16.4279
9.21382,-2.65337,-0.08374,9.58863,16.5592
9.19707,-2.69883,-0.198584,9.58693,16.6745
9.18271,-2.72993,-0.327783,9.58552,16.7732
9.17314,-2.74189,-0.449805,9.58472,16.8552
9.17793,-2.7395,-0.583789,9.59584,16.92
9.1875,-2.73232,-0.693848,9.61026,16.967
9.19468,-2.74189,-0.789551,9.62723,16.9954
9.20664,-2.74668,-0.861328,9.64616,17.0041
9.21382,-2.76821,-0.937891,9.66629,16.9921
9.221,-2.79214,-0.988135,9.685,16.9589
9.23057,-2.81846,-1.03838,9.70697,16.9046
9.25689,-2.84956,-1.08384,9.74601,16.8304
9.30474,-2.87349,-1.11494,9.80195,16.7382
9.3478,-2.89502,-1.13169,9.85106,16.6308
9.40044,-2.92134,-1.14844,9.91067,16.5122
9.4794,-2.96919,-1.18672,10.0042,16.3866
9.55356,-3.03618,-1.21304,10.0975,16.2586
9.61816,-3.12231,-1.24414,10.1885,16.1323
9.68516,-3.23955,-1.27046,10.2913,16.0117
9.74497,-3.36396,-1.28242,10.3887,15.8995
9.80239,-3.49556,-1.29678,10.4875,15.7977
9.86699,-3.62954,-1.32788,10.5969,15.7071
9.93159,-3.7731,-1.37813,10.7132,15.628
9.98901,-3.8999,-1.47383,10.8241,15.5599
10.0201,-3.9956,-1.58628,10.9034,15.5016
10.0536,-4.09131,-1.72744,10.9908,15.4521
10.0871,-4.16309,-1.89253,11.0753,15.4101
10.0919,-4.20615,-2.05283,11.1244,15.3743
10.0895,-4.22769,-2.23228,11.1649,15.3439
10.0728,-4.23247,-2.40693,11.1878,15.3178
10.0249,-4.22769,-2.58638,11.1831,15.2955
9.96748,-4.22769,-2.74429,11.1694,15.2763
9.8981,-4.22769,-2.92852,11.1545,15.2597
9.81196,-4.21812,-3.11035,11.1239,15.2452
9.71626,-4.21333,-3.27783,11.0861,15.2322
9.62056,-4.21812,-3.42378,11.0485,15.2199
9.52485,-4.22769,-3.5458,11.0077,15.2073
9.41719,-4.22769,-3.62236,10.9398,15.1932
9.32388,-4.24443,-3.65347,10.8765,15.1762
9.24492,-4.26357,-3.64629,10.814,15.1552
9.16357,-4.27793,-3.57451,10.7261,15.1291
9.0918,-4.28511,-3.44771,10.6259,15.0976
9.03438,-4.28032,-3.28501,10.5229,15.0608
8.9937,-4.254,-3.07925,10.4147,15.0192
8.96499,-4.19897,-2.82085,10.2937,14.9742
8.97456,-4.11523,-2.53374,10.193,14.9273
9.01045,-4.01953,-2.27295,10.1248,14.8802
9.04395,-3.9334,-1.97148,10.0574,14.8346
9.08701,-3.8688,-1.65566,10.0141,14.7916
9.13247,-3.81616,-1.35898,9.99059,14.7512
9.17314,-3.75156,-1.06709,9.96792,14.713
9.23296,-3.67021,-0.772803,9.9657,14.6753
9.29756,-3.58169,-0.504834,9.97637,14.6363
9.34062,-3.49316,-0.270361,9.9761,14.5942
9.39087,-3.38071,-0.031104,9.98091,14.5477
9.44351,-3.26108,0.177051,9.99229,14.4962
9.50093,-3.12231,0.358887,10.0073,14.44
9.55356,-2.97876,0.519189,10.0206,14.3802
9.6062,-2.85674,0.665137,10.044,14.3179
9.65405,-2.74429,0.794336,10.0679,14.2549
9.7019,-2.64141,0.904395,10.0956,14.1926
9.74019,-2.54092,0.99292,10.115,14.1323
9.78565,-2.43565,1.06948,10.1408,14.0755
9.82393,-2.31602,1.12451,10.1557,14.0234
9.85742,-2.20356,1.15562,10.1666,13.9777
9.89092,-2.11025,1.16758,10.1807,13.9397
9.91724,-2.05762,1.16758,10.1955,13.911
9.91484,-2.02651,1.15083,10.1851,13.8923
9.8957,-2.02891,1.11973,10.1634,13.8843
9.88852,-2.03848,1.07666,10.1537,13.8866
9.85981,-2.04805,1.04316,10.1242,13.8984
9.82153,-2.05283,1.01924,10.0854,13.9186
9.79761,-2.05044,0.995313,10.0592,13.9458
9.77607,-2.0313,0.966602,10.0316,13.9789
9.75454,-2.0002,0.945068,10.0023,14.0172
9.74258,-1.97148,0.92832,9.9833,14.0603
9.73062,-1.9356,0.925928,9.96437,14.1085
9.71865,-1.89253,0.925928,9.94441,14.1628
9.72583,-1.83511,0.933105,9.94133,14.2255
9.73062,-1.77769,0.947461,9.93694,14.2992
9.73301,-1.72505,0.971387,9.93231,14.3872
9.72822,-1.68916,1.0001,9.9243,14.4919
9.72344,-1.6772,1.03599,9.92127,14.6148
9.7019,-1.69634,1.06709,9.90672,14.7561
9.66841,-1.72983,1.10537,9.88394,14.9149
9.62773,-1.804,1.13647,9.861,15.0895
9.57031,-1.88296,1.15801,9.82229,15.2778
9.50571,-1.97866,1.16997,9.7797,15.4777
9.4459,-2.07915,1.15801,9.74109,15.6864
9.3813,-2.17485,1.1269,9.69581,15.9009
9.32866,-2.26099,1.09102,9.66055,16.1173
9.26885,-2.35669,1.03838,9.61997,16.3313
9.21382,-2.43804,0.968994,9.58005,16.5379
9.15879,-2.49307,0.880469,9.53279,16.732
9.1229,-2.53613,0.787158,9.50152,16.9086
9.09419,-2.56963,0.679492,9.47465,17.0633
9.06548,-2.60312,0.564648,9.4487,17.1924
9.04634,-2.65098,0.447412,9.43738,17.2931
9.0272,-2.69883,0.327783,9.42769,17.3641
9.01523,-2.74429,0.191406,9.42561,17.4047
9.00327,-2.78496,0.07417,9.42446,17.4156
8.99609,-2.81367,-0.055029,9.426,17.3982
9.00806,-2.8376,-0.179443,9.44612,17.3546
9.0272,-2.83999,-0.287109,9.46775,17.2873
9.05591,-2.83281,-0.38042,9.49626,17.199
9.0918,-2.82564,-0.456982,9.53173,17.0928
9.13486,-2.82324,-0.526367,9.57567,16.9712
9.17554,-2.83999,-0.595752,9.62346,16.8368
9.21621,-2.88545,-0.660352,9.6799,16.6914
9.26167,-2.95005,-0.698633,9.74522,16.537
9.31191,-3.03618,-0.753662,9.82335,16.3755
9.35737,-3.13906,-0.808691,9.90293,16.2093
9.40283,-3.24912,-0.878076,9.98704,16.0419
9.44351,-3.35918,-0.935498,10.0667,15.8772
9.49375,-3.49077,-0.990527,10.1636,15.7201
9.5416,-3.60801,-1.0647,10.2564,15.575
9.58467,-3.70132,-1.15322,10.339,15.446
9.63252,-3.7731,-1.26089,10.4217,15.3361
9.68037,-3.8353,-1.39248,10.5051,15.247
9.72344,-3.88315,-1.53604,10.5822,15.179
9.75933,-3.92144,-1.68437,10.6517,15.1315
9.79522,-3.93579,-1.81597,10.7114,15.1031
9.82871,-3.94058,-1.97148,10.7712,15.0916
9.85264,-3.91904,-2.11504,10.8123,15.0947
9.86699,-3.88555,-2.26577,10.8438,15.1093
9.87656,-3.84966,-2.42607,10.8744,15.1321
9.88135,-3.81138,-2.56963,10.8982,15.1593
9.85981,-3.78267,-2.71318,10.9035,15.187
9.83828,-3.7707,-2.82324,10.9078,15.2115
9.80239,-3.77549,-2.94287,10.9088,15.2295
9.75693,-3.79702,-3.05293,10.9058,15.239
9.69712,-3.83052,-3.14385,10.8899,15.2387
9.63013,-3.87119,-3.21084,10.8644,15.2288
9.56074,-3.91187,-3.25151,10.8297,15.2105
9.48179,-3.95493,-3.27305,10.7823,15.1851
9.4124,-3.98364,-3.28501,10.7356,15.1544
9.34062,-4.00996,-3.23955,10.6687,15.12
9.27842,-4.00278,-3.1606,10.5878,15.0833
9.24014,-3.97886,-3.05532,10.5141,15.0457
9.22578,-3.92622,-2.91894,10.4427,15.0086
9.2186,-3.85444,-2.76104,10.3664,14.9732
9.23296,-3.7707,-2.59116,10.3044,14.9397
9.26406,-3.68457,-2.39976,10.2546,14.9077
9.30952,-3.59605,-2.21074,10.2218,14.8758
9.36934,-3.48359,-1.97148,10.1886,14.8416
9.43633,-3.35918,-1.70352,10.1602,14.8031
9.52964,-3.20366,-1.43794,10.156,14.7586
9.63013,-3.04814,-1.15801,10.1672,14.7073
9.73301,-2.91655,-0.894824,10.1999,14.6491
9.81914,-2.83999,-0.629248,10.2409,14.5845
9.89092,-2.79453,-0.363672,10.2845,14.5141
9.95313,-2.77539,-0.131592,10.3337,14.4383
10.0153,-2.75625,0.114844,10.3883,14.3578
10.0799,-2.7395,0.351709,10.4515,14.2736
10.123,-2.71079,0.5479,10.494,14.1873
10.1469,-2.68687,0.720166,10.5213,14.1014
10.1637,-2.68926,0.868506,10.5492,14.0192
10.1589,-2.70122,0.976172,10.5571,13.9443
10.1206,-2.7084,1.06231,10.5305,13.8805
10.0632,-2.71079,1.11733,10.4816,13.831
10.0177,-2.71318,1.15083,10.4422,13.7975
9.9603,-2.67729,1.16519,10.3795,13.7803
9.88374,-2.61509,1.14844,10.2881,13.7781
9.82632,-2.55527,1.11494,10.2142,13.7886
9.76172,-2.47632,1.08384,10.1291,13.8089
9.69473,-2.44282,1.06231,10.054,13.8365
9.6062,-2.39019,1.03359,9.95291,13.8696
9.54399,-2.29688,0.997705,9.86706,13.9071
9.51768,-2.17485,0.945068,9.80863,13.9494
9.52007,-2.04087,0.906787,9.7785,13.9977
9.51289,-1.88774,0.878076,9.73805,14.0545
9.52964,-1.7394,0.85415,9.72466,14.123
9.55117,-1.61021,0.839795,9.72229,14.2067
9.56074,-1.50493,0.837402,9.71462,14.3085
9.55356,-1.40684,0.858936,9.69472,14.4305
9.54639,-1.3207,0.885254,9.67788,14.5727
9.54399,-1.2585,0.935498,9.67196,14.7339
9.52246,-1.23457,1.00727,9.65484,14.9116
9.49854,-1.26089,1.11255,9.64623,15.1026
9.46982,-1.33027,1.225,9.64095,15.304
9.42436,-1.43076,1.32788,9.6244,15.5132
9.36694,-1.58389,1.43315,9.60741,15.7276
9.29517,-1.76572,1.50732,9.58071,15.9451
9.2186,-1.95952,1.53843,9.5493,16.1629
9.154,-2.16289,1.52886,9.5295,16.3781
9.10137,-2.36626,1.48101,9.51985,16.5871
9.05352,-2.57202,1.3853,9.51318,16.786
9.00327,-2.75147,1.29199,9.50256,16.971
8.95542,-2.94526,1.15801,9.49816,17.1386
8.90996,-3.11753,0.99292,9.49169,17.2858
8.87886,-3.26348,0.827832,9.49577,17.4103
8.84775,-3.38311,0.645996,9.4945,17.5101
8.84058,-3.46685,0.461768,9.50726,17.584
8.84058,-3.53384,0.294287,9.52525,17.6311
8.85972,-3.5769,0.141162,9.55556,17.6512
8.89321,-3.60083,0.035889,9.59461,17.6442
8.92192,-3.60561,-0.055029,9.62311,17.6104
8.95781,-3.58169,-0.131592,9.64822,17.5509
9.02002,-3.52666,-0.174658,9.68652,17.4668
9.08462,-3.42378,-0.203369,9.71051,17.36
9.154,-3.29219,-0.234473,9.73084,17.2329
9.24971,-3.15581,-0.258398,9.77665,17.0881
9.34302,-3.04097,-0.275146,9.8293,16.9286
9.45068,-2.9333,-0.284717,9.89953,16.7574
9.55835,-2.82324,-0.282324,9.97058,16.5778
9.64209,-2.71079,-0.279932,10.0198,16.3929
9.71387,-2.60312,-0.265576,10.0601,16.2061
9.78086,-2.52656,-0.289502,10.1061,16.0204
9.84067,-2.4811,-0.330176,10.154,15.8388
9.8981,-2.46196,-0.406738,10.2078,15.6641
9.94834,-2.45957,-0.509619,10.2605,15.4986
9.99141,-2.47153,-0.634033,10.3121,15.3449
10.0249,-2.51939,-0.789551,10.3667,15.205
10.0464,-2.59355,-0.966602,10.4207,15.0807
10.056,-2.67251,-1.16279,10.4698,14.9737
10.0512,-2.76343,-1.36855,10.5136,14.8851
10.0273,-2.83999,-1.56953,10.5392,14.8158
9.99619,-2.93809,-1.78486,10.5708,14.7657
9.95552,-3.03379,-2.00498,10.5989,14.7343
9.89092,-3.13189,-2.21553,10.6088,14.7198
9.82632,-3.22759,-2.41172,10.6203,14.7192
9.74497,-3.31611,-2.60073,10.6172,14.7288
9.66841,-3.40225,-2.76582,10.6162,14.7439
9.6062,-3.47402,-2.89741,10.618,14.7598
9.53203,-3.55776,-3.02661,10.615,14.772
9.44829,-3.65107,-3.13906,10.6044,14.777
9.37412,-3.73721,-3.22041,10.593,14.7725
9.31191,-3.80659,-3.27305,10.579,14.7575
9.25449,-3.8688,-3.29697,10.5586,14.7323
9.20903,-3.91187,-3.28979,10.5324,14.6983
9.18032,-3.94536,-3.27544,10.5154,14.6579
9.15879,-3.96929,-3.21084,10.4856,14.614
9.14683,-4.00278,-3.12231,10.4611,14.5697
9.14683,-4.00996,-3.00269,10.4288,14.5279
9.17314,-3.998,-2.85195,10.405,14.4912
9.2186,-3.97168,-2.67729,10.3887,14.4611
9.27124,-3.94536,-2.50503,10.3825,14.4384
9.33345,-3.89033,-2.30645,10.3715,14.423
9.41958,-3.92622,-2.10308,10.4195,14.414
9.48657,-3.98364,-1.83511,10.4514,14.4103
9.53442,-3.92383,-1.55757,10.4273,14.4106
9.66123,-3.8042,-1.28481,10.4624,14.4135
9.80718,-3.61997,-1.01924,10.5035,14.418
9.9292,-3.37832,-0.777588,10.517,14.4232
10.0704,-3.1582,-0.557471,10.5687,14.4285
10.19,-2.98833,-0.373242,10.6257,14.4334
10.2689,-2.82803,-0.184229,10.6528,14.4371
10.3527,-2.71079,-0.007178,10.7017,14.4393
10.4173,-2.62227,0.143555,10.7432,14.4397
10.446,-2.56484,0.277539,10.7598,14.4383
10.4388,-2.52178,0.382812,10.7459,14.4354
10.4412,-2.49067,0.480908,10.7449,14.4317
10.4221,-2.45479,0.564648,10.7221,14.4281
10.3838,-2.40933,0.62207,10.6778,14.4254
10.3503,-2.37344,0.665137,10.6397,14.4244
10.3048,-2.34712,0.693848,10.5915,14.4257
10.2331,-2.33276,0.732129,10.5211,14.4299
10.1613,-2.33994,0.758447,10.4548,14.4376
10.0895,-2.35908,0.784766,10.3913,14.4492
10.0153,-2.37583,0.818262,10.3257,14.4652
9.95791,-2.40933,0.866113,10.2818,14.4859
9.8981,-2.45,0.925928,10.2388,14.512
