ACX,ACY,ACZ,SumaCuadratica,FiltroGauss
9.4459,-3.44292,-0.480908,10.0653,15.2095
9.43154,-3.45967,-0.47373,10.0572,15.2092
9.43394,-3.47642,-0.456982,10.0645,15.208
9.44351,-3.48359,-0.437842,10.0751,15.2058
9.45068,-3.49556,-0.428271,10.0855,15.203
9.45547,-3.50273,-0.413916,10.0919,15.2001
9.45786,-3.50513,-0.406738,10.0947,15.1975
9.46025,-3.50991,-0.404346,10.0985,15.1957
9.46265,-3.50991,-0.397168,10.1004,15.1946
9.47222,-3.50273,-0.382812,10.1064,15.1942
9.48179,-3.50034,-0.375635,10.1142,15.194
9.48657,-3.48599,-0.378027,10.1139,15.1939
9.49136,-3.47642,-0.382812,10.1152,15.1934
9.49854,-3.46685,-0.387598,10.1189,15.1921
9.49854,-3.46206,-0.38042,10.117,15.1899
9.50093,-3.4501,-0.38042,10.1151,15.1867
9.50571,-3.44531,-0.382812,10.1181,15.1824
9.50811,-3.44053,-0.385205,10.1188,15.1773
9.51528,-3.43096,-0.387598,10.1224,15.1717
9.52246,-3.42856,-0.401953,10.1289,15.1659
9.52007,-3.4166,-0.404346,10.1227,15.1602
9.51768,-3.4166,-0.401953,10.1203,15.1547
9.51289,-3.42139,-0.401953,10.1174,15.1492
9.50811,-3.42856,-0.404346,10.1155,15.1435
9.50332,-3.43574,-0.416309,10.1139,15.1374
9.50571,-3.44292,-0.425879,10.119,15.1308
9.50332,-3.44771,-0.423486,10.1183,15.1237
9.49375,-3.45728,-0.423486,10.1125,15.1164
9.48418,-3.45967,-0.425879,10.1045,15.1092
9.4794,-3.46924,-0.423486,10.1032,15.1026
9.46982,-3.47881,-0.421094,10.0974,15.0969
9.46025,-3.50034,-0.421094,10.0958,15.0921
9.45786,-3.5147,-0.425879,10.0988,15.0882
9.44829,-3.52427,-0.435449,10.0936,15.085
9.44829,-3.52905,-0.433057,10.0951,15.0824
9.43633,-3.53623,-0.428271,10.0863,15.0806
9.43154,-3.53862,-0.433057,10.0828,15.08
9.42915,-3.54102,-0.433057,10.0814,15.0809
9.42676,-3.54819,-0.44502,10.0822,15.0838
9.42676,-3.5458,-0.452197,10.0817,15.0888
9.42436,-3.55059,-0.45459,10.0813,15.096
9.42197,-3.54819,-0.452197,10.0781,15.1052
9.41958,-3.54341,-0.449805,10.0741,15.1161
9.41719,-3.5458,-0.461768,10.0732,15.1282
9.41479,-3.54102,-0.468945,10.0696,15.1409
9.4124,-3.53623,-0.476123,10.066,15.154
9.4124,-3.53384,-0.483301,10.0655,15.167
9.40762,-3.53145,-0.488086,10.0604,15.1798
9.41479,-3.52905,-0.480908,10.066,15.1924
9.41001,-3.52905,-0.490479,10.062,15.205
9.4124,-3.53384,-0.495264,10.0661,15.2177
9.4124,-3.52905,-0.500049,10.0647,15.2307
9.40522,-3.53145,-0.497656,10.0587,15.244
9.40762,-3.52905,-0.504834,10.0604,15.2576
9.40522,-3.52427,-0.504834,10.0565,15.2714
9.40283,-3.52427,-0.497656,10.0539,15.2852
9.41001,-3.51948,-0.500049,10.0591,15.2985
9.41479,-3.51948,-0.492871,10.0632,15.3109
9.41958,-3.51709,-0.480908,10.0663,15.3219
9.42915,-3.5147,-0.47373,10.074,15.3308
9.43154,-3.50991,-0.466553,10.0743,15.3372
9.43872,-3.50273,-0.47373,10.0788,15.3407
9.4459,-3.49556,-0.471338,10.083,15.3409
9.44829,-3.49077,-0.471338,10.0835,15.3379
9.45308,-3.48359,-0.468945,10.0854,15.3315
9.45547,-3.47642,-0.461768,10.0849,15.3219
9.45547,-3.46924,-0.466553,10.0826,15.3094
9.46265,-3.45967,-0.46416,10.086,15.2941
9.46982,-3.45249,-0.471338,10.0906,15.2763
9.477,-3.44053,-0.476123,10.0934,15.2563
9.48418,-3.42856,-0.47373,10.096,15.2347
9.48657,-3.42139,-0.478516,10.096,15.2117
9.48418,-3.41421,-0.485693,10.0917,15.1879
9.49375,-3.40464,-0.492871,10.0978,15.1638
9.50093,-3.39268,-0.490479,10.1004,15.1396
9.50332,-3.38311,-0.476123,10.0988,15.1157
9.50332,-3.37353,-0.471338,10.0953,15.0923
9.50811,-3.37114,-0.478516,10.0994,15.0696
9.50811,-3.36396,-0.480908,10.0971,15.0478
9.50093,-3.35918,-0.478516,10.0886,15.0271
9.49854,-3.35679,-0.483301,10.0858,15.0076
9.49854,-3.35679,-0.471338,10.0853,14.9898
9.49854,-3.35679,-0.476123,10.0855,14.9738
9.49614,-3.35679,-0.483301,10.0836,14.9602
9.49614,-3.35679,-0.478516,10.0833,14.9493
9.49614,-3.36157,-0.47373,10.0847,14.9413
9.49375,-3.36396,-0.461768,10.0827,14.9363
9.48897,-3.36396,-0.45459,10.0779,14.9341
9.48897,-3.36157,-0.442627,10.0765,14.9346
9.48897,-3.36636,-0.423486,10.0773,14.9374
9.48897,-3.37114,-0.409131,10.0783,14.9422
9.4794,-3.36396,-0.401953,10.0666,14.949
9.47461,-3.36396,-0.392383,10.0617,14.9578
9.46982,-3.36875,-0.375635,10.0582,14.9687
9.46265,-3.36875,-0.375635,10.0514,14.982
9.46504,-3.36396,-0.361279,10.0516,14.9975
9.47222,-3.36636,-0.366064,10.0593,15.0153
