ACX,ACY,ACZ,RTX,RTY,RTZ,muestra,muestreo
-0.24,1.22,13.53,0.1,0.92,0.76,61897,5
-0.25,1.2,13.48,0.11,0.92,0.75,61898,5
-0.28,1.17,13.43,0.12,0.92,0.74,61899,5
-0.33,1.14,13.38,0.12,0.92,0.74,61900,5
-0.36,1.11,13.29,0.13,0.9,0.74,61901,5
-0.39,1.07,13.19,0.14,0.89,0.74,61902,5
-0.41,1.03,13.07,0.14,0.87,0.74,61903,5
-0.44,0.99,12.95,0.14,0.84,0.75,61904,5
-0.47,0.96,12.82,0.14,0.8,0.76,61905,5
-0.48,0.91,12.68,0.14,0.76,0.77,61906,5
-0.5,0.87,12.53,0.13,0.72,0.78,61907,5
-0.51,0.83,12.37,0.13,0.67,0.79,61908,5
-0.51,0.79,12.21,0.12,0.61,0.81,61909,5
-0.51,0.75,12.05,0.1,0.55,0.83,61910,5
-0.5,0.71,11.88,0.09,0.49,0.85,61911,5
-0.5,0.68,11.7,0.08,0.43,0.88,61912,5
-0.47,0.64,11.49,0.06,0.36,0.9,61913,5
-0.44,0.6,11.3,0.04,0.29,0.92,61914,5
-0.4,0.57,11.1,0.02,0.21,0.95,61915,5
-0.36,0.54,10.89,-0.01,0.14,0.97,61916,5
-0.31,0.5,10.68,-0.03,0.06,0.99,61917,5
-0.25,0.47,10.45,-0.05,-0.01,1.02,61918,5
-0.19,0.44,10.2,-0.08,-0.09,1.04,61919,5
-0.14,0.4,9.93,-0.11,-0.17,1.06,61920,5
-0.08,0.37,9.65,-0.14,-0.25,1.08,61921,5
-0.03,0.34,9.37,-0.18,-0.33,1.09,61922,5
0.02,0.32,9.1,-0.21,-0.42,1.11,61923,5
0.06,0.29,8.86,-0.25,-0.5,1.13,61924,5
0.11,0.27,8.6,-0.3,-0.61,1.14,61925,6
0.15,0.24,8.42,-0.34,-0.69,1.16,61926,5
0.19,0.22,8.27,-0.38,-0.77,1.17,61927,5
0.22,0.19,8.19,-0.42,-0.85,1.19,61928,5
0.25,0.18,8.09,-0.46,-0.92,1.2,61929,5
0.28,0.16,8.02,-0.5,-0.98,1.21,61930,5
0.31,0.14,7.96,-0.54,-1.04,1.23,61931,5
0.34,0.12,7.94,-0.58,-1.09,1.24,61932,5
0.36,0.11,7.94,-0.61,-1.14,1.25,61933,5
0.39,0.1,7.98,-0.64,-1.17,1.26,61934,5
0.41,0.09,8.04,-0.67,-1.2,1.28,61935,5
0.43,0.08,8.14,-0.7,-1.21,1.29,61936,5
0.46,0.08,8.26,-0.72,-1.22,1.3,61937,5
0.48,0.07,8.4,-0.73,-1.22,1.31,61938,5
0.5,0.07,8.55,-0.74,-1.2,1.32,61939,5
0.52,0.08,8.72,-0.75,-1.17,1.34,61940,5
0.54,0.09,8.88,-0.75,-1.14,1.35,61941,5
0.55,0.08,9.03,-0.75,-1.09,1.36,61942,5
0.58,0.1,9.17,-0.75,-1.04,1.37,61943,5
0.59,0.11,9.31,-0.75,-0.98,1.38,61944,5
0.6,0.11,9.44,-0.74,-0.92,1.39,61945,5
0.61,0.12,9.57,-0.73,-0.85,1.4,61946,5
0.63,0.13,9.72,-0.72,-0.78,1.4,61947,5
0.64,0.15,9.86,-0.71,-0.7,1.41,61948,5
0.65,0.16,10,-0.7,-0.62,1.42,61949,5
0.66,0.17,10.13,-0.68,-0.54,1.42,61950,5
0.67,0.2,10.24,-0.67,-0.45,1.43,61951,5
0.66,0.24,10.37,-0.65,-0.36,1.43,61952,5
0.64,0.27,10.49,-0.64,-0.28,1.43,61953,5
0.63,0.31,10.61,-0.63,-0.19,1.43,61954,5
0.62,0.34,10.72,-0.61,-0.11,1.42,61955,5
0.62,0.38,10.83,-0.59,-0.03,1.41,61956,5
0.62,0.4,10.93,-0.58,0.05,1.4,61957,5
0.62,0.43,11.02,-0.56,0.13,1.39,61958,5
0.63,0.45,11.1,-0.54,0.21,1.37,61959,5
0.62,0.47,11.18,-0.52,0.28,1.35,61960,5
0.61,0.48,11.24,-0.49,0.35,1.33,61961,5
0.6,0.49,11.3,-0.47,0.42,1.31,61962,5
0.59,0.5,11.35,-0.44,0.48,1.29,61963,5
0.57,0.5,11.39,-0.42,0.54,1.27,61964,5
0.54,0.5,11.43,-0.39,0.6,1.24,61965,5
0.52,0.5,11.46,-0.36,0.65,1.22,61966,5
0.48,0.51,11.48,-0.32,0.69,1.19,61967,5
0.44,0.52,11.49,-0.29,0.74,1.17,61968,5
0.4,0.53,11.49,-0.25,0.77,1.14,61969,5
0.35,0.55,11.49,-0.22,0.8,1.11,61970,5
0.3,0.57,11.48,-0.18,0.83,1.08,61971,5
0.25,0.59,11.47,-0.14,0.85,1.05,61972,5
0.2,0.62,11.45,-0.1,0.87,1.02,61973,5
0.14,0.64,11.43,-0.07,0.88,0.99,61974,5
0.09,0.67,11.41,-0.03,0.88,0.96,61975,5
